r0015,s3,4.378965731,36,46.97850535,Yojiyaよーじや 本店,35.004086,135.7589683,千本鳥居,34.9668125,135.7747489
r0015,s4,13.49025601,3,30.71732024,Yojiyaよーじや 本店,35.004086,135.7589683,平等院鳳凰堂,34.8892908,135.8076783
r0015,s5,2.383563868,7,52.106595,Yojiyaよーじや 本店,35.004086,135.7589683,京都御所,35.0254135,135.7621246
r0015,s6,1.843265569,29,56.43693875,Yojiyaよーじや 本店,35.004086,135.7589683,京都塔,34.9874767,135.7594926
r0015,s7,4.756927195,8,49.50624924,Yojiyaよーじや 本店,35.004086,135.7589683,金閣寺,35.0393553,135.7293265
r0015,s8,2.591506451,19,48.11806662,Yojiyaよーじや 本店,35.004086,135.7589683,清水寺,34.9948561,135.7850463
r0015,s9,7.531088071,44,46.47211378,Yojiyaよーじや 本店,35.004086,135.7589683,渡月橋,35.0145002,135.6774377
r0016,s1,3.129653254,82,52.0339269,Yojiyaよーじや 京都駅烏丸中央口コーナー,34.986079,135.7504393,二條城,35.0142299,135.748218
r0016,s2,1.952609028,68,55.41883065,Yojiyaよーじや 京都駅烏丸中央口コーナー,34.986079,135.7504393,三十三間堂,34.9878845,135.7717126
r0016,s3,3.081586659,36,48.90521854,Yojiyaよーじや 京都駅烏丸中央口コーナー,34.986079,135.7504393,千本鳥居,34.9668125,135.7747489
r0016,s4,11.94324883,3,33.1358244,Yojiyaよーじや 京都駅烏丸中央口コーナー,34.986079,135.7504393,平等院鳳凰堂,34.8892908,135.8076783
r0016,s5,4.492267789,7,49.41674138,Yojiyaよーじや 京都駅烏丸中央口コーナー,34.986079,135.7504393,京都御所,35.0254135,135.7621246
r0016,s6,0.841010407,29,57.8645585,Yojiyaよーじや 京都駅烏丸中央口コーナー,34.986079,135.7504393,京都塔,34.9874767,135.7594926
r0016,s7,6.216729016,8,47.73957395,Yojiyaよーじや 京都駅烏丸中央口コーナー,34.986079,135.7504393,金閣寺,35.0393553,135.7293265
r0016,s8,3.306218394,19,47.13533,Yojiyaよーじや 京都駅烏丸中央口コーナー,34.986079,135.7504393,清水寺,34.9948561,135.7850463
r0016,s9,7.372436886,44,46.67002103,Yojiyaよーじや 京都駅烏丸中央口コーナー,34.986079,135.7504393,渡月橋,35.0145002,135.6774377
r0017,s1,2.542299022,82,52.8023808,Yojiya Cafe Ginkakujiよーじやカフェ 銀閣寺店,35.0142899,135.7760719,二條城,35.0142299,135.748218
r0017,s2,2.956336695,68,53.9827296,Yojiya Cafe Ginkakujiよーじやカフェ 銀閣寺店,35.0142899,135.7760719,三十三間堂,34.9878845,135.7717126
r0017,s3,5.268546612,36,45.65740556,Yojiya Cafe Ginkakujiよーじやカフェ 銀閣寺店,35.0142899,135.7760719,千本鳥居,34.9668125,135.7747489
r0017,s4,14.16468759,3,29.66295179,Yojiya Cafe Ginkakujiよーじやカフェ 銀閣寺店,35.0142899,135.7760719,平等院鳳凰堂,34.8892908,135.8076783
r0017,s5,1.772914383,7,52.88553685,Yojiya Cafe Ginkakujiよーじやカフェ 銀閣寺店,35.0142899,135.7760719,京都御所,35.0254135,135.7621246
r0017,s6,3.337557418,29,54.30845825,Yojiya Cafe Ginkakujiよーじやカフェ 銀閣寺店,35.0142899,135.7760719,京都塔,34.9874767,135.7594926
r0017,s7,5.092222298,8,49.1004698,Yojiya Cafe Ginkakujiよーじやカフェ 銀閣寺店,35.0142899,135.7760719,金閣寺,35.0393553,135.7293265
r0017,s8,2.306390337,19,48.51010435,Yojiya Cafe Ginkakujiよーじやカフェ 銀閣寺店,35.0142899,135.7760719,清水寺,34.9948561,135.7850463
r0017,s9,9.002588279,44,44.63651095,Yojiya Cafe Ginkakujiよーじやカフェ 銀閣寺店,35.0142899,135.7760719,渡月橋,35.0145002,135.6774377
r0018,s1,2.019176,82,53.486799,Yojiyaよーじや 祇園店,35.0039528,135.7664751,二條城,35.0142299,135.748218
r0018,s2,1.845636978,68,55.5718828,Yojiyaよーじや 祇園店,35.0039528,135.7664751,三十三間堂,34.9878845,135.7717126
r0018,s3,4.189035315,36,47.26056743,Yojiyaよーじや 祇園店,35.0039528,135.7664751,千本鳥居,34.9668125,135.7747489
r0018,s4,13.26569898,3,31.06838009,Yojiyaよーじや 祇園店,35.0039528,135.7664751,平等院鳳凰堂,34.8892908,135.8076783
r0018,s5,2.413753155,7,52.0680857,Yojiyaよーじや 祇園店,35.0039528,135.7664751,京都御所,35.0254135,135.7621246
r0018,s6,1.935831307,29,56.3050874,Yojiyaよーじや 祇園店,35.0039528,135.7664751,京都塔,34.9874767,135.7594926
r0018,s7,5.188478501,8,48.98397901,Yojiyaよーじや 祇園店,35.0039528,135.7664751,金閣寺,35.0393553,135.7293265
r0018,s8,1.972982218,19,48.96854411,Yojiyaよーじや 祇園店,35.0039528,135.7664751,清水寺,34.9948561,135.7850463
r0018,s9,8.210953785,44,45.62402458,Yojiyaよーじや 祇園店,35.0039528,135.7664751,渡月橋,35.0145002,135.6774377
r0019,s1,7.368879442,82,46.48761476,Yojiya Cafeよーじやカフェ 嵯峨野嵐山店,35.0177536,135.6675949,二條城,35.0142299,135.748218
r0019,s2,10.06548403,68,43.81119188,Yojiya Cafeよーじやカフェ 嵯峨野嵐山店,35.0177536,135.6675949,三十三間堂,34.9878845,135.7717126
r0019,s3,11.2978758,36,36.70336251,Yojiya Cafeよーじやカフェ 嵯峨野嵐山店,35.0177536,135.6675949,千本鳥居,34.9668125,135.7747489
r0019,s4,19.15268706,3,21.86499351,Yojiya Cafeよーじやカフェ 嵯峨野嵐山店,35.0177536,135.6675949,平等院鳳凰堂,34.8892908,135.8076783
r0019,s5,8.668928823,7,44.08901055,Yojiya Cafeよーじやカフェ 嵯峨野嵐山店,35.0177536,135.6675949,京都御所,35.0254135,135.7621246
r0019,s6,9.03638195,29,46.19100996,Yojiya Cafeよーじやカフェ 嵯峨野嵐山店,35.0177536,135.6675949,京都塔,34.9874767,135.7594926
r0019,s7,6.12197322,8,47.85424892,Yojiya Cafeよーじやカフェ 嵯峨野嵐山店,35.0177536,135.6675949,金閣寺,35.0393553,135.7293265
r0019,s8,11.01793673,19,36.53163415,Yojiya Cafeよーじやカフェ 嵯峨野嵐山店,35.0177536,135.6675949,清水寺,34.9948561,135.7850463
r0019,s9,0.96815058,44,54.65896045,Yojiya Cafeよーじやカフェ 嵯峨野嵐山店,35.0177536,135.6675949,渡月橋,35.0145002,135.6774377
r0020,s1,2.542299022,82,52.8023808,Yojiya Sanjoよーじや 三条店,35.0142899,135.7760719,二條城,35.0142299,135.748218
r0020,s2,2.956336695,68,53.9827296,Yojiya Sanjoよーじや 三条店,35.0142899,135.7760719,三十三間堂,34.9878845,135.7717126
r0020,s3,5.268546612,36,45.65740556,Yojiya Sanjoよーじや 三条店,35.0142899,135.7760719,千本鳥居,34.9668125,135.7747489
r0020,s4,14.16468759,3,29.66295179,Yojiya Sanjoよーじや 三条店,35.0142899,135.7760719,平等院鳳凰堂,34.8892908,135.8076783
r0020,s5,1.772914383,7,52.88553685,Yojiya Sanjoよーじや 三条店,35.0142899,135.7760719,京都御所,35.0254135,135.7621246
r0020,s6,3.337557418,29,54.30845825,Yojiya Sanjoよーじや 三条店,35.0142899,135.7760719,京都塔,34.9874767,135.7594926
r0020,s7,5.092222298,8,49.1004698,Yojiya Sanjoよーじや 三条店,35.0142899,135.7760719,金閣寺,35.0393553,135.7293265
r0020,s8,2.306390337,19,48.51010435,Yojiya Sanjoよーじや 三条店,35.0142899,135.7760719,清水寺,34.9948561,135.7850463
r0020,s9,9.002588279,44,44.63651095,Yojiya Sanjoよーじや 三条店,35.0142899,135.7760719,渡月橋,35.0145002,135.6774377
r0021,s1,1.387786325,82,54.31286585,Yojiyaよーじや からすま京都ホテル店,35.001887,135.7506893,二條城,35.0142299,135.748218
r0021,s2,2.469188756,68,54.6797251,Yojiyaよーじや からすま京都ホテル店,35.001887,135.7506893,三十三間堂,34.9878845,135.7717126
r0021,s3,4.468452033,36,46.84561093,Yojiyaよーじや からすま京都ホテル店,35.001887,135.7506893,千本鳥居,34.9668125,135.7747489
r0021,s4,13.53275418,3,30.65088098,Yojiyaよーじや からすま京都ホテル店,35.001887,135.7506893,平等院鳳凰堂,34.8892908,135.8076783
r0021,s5,2.811003102,7,51.56135535,Yojiyaよーじや からすま京都ホテル店,35.001887,135.7506893,京都御所,35.0254135,135.7621246
r0021,s6,1.789332757,29,56.51376105,Yojiyaよーじや からすま京都ホテル店,35.001887,135.7506893,京都塔,34.9874767,135.7594926
r0021,s7,4.591294497,8,49.70670056,Yojiyaよーじや からすま京都ホテル店,35.001887,135.7506893,金閣寺,35.0393553,135.7293265
r0021,s8,3.231986293,19,47.23739994,Yojiyaよーじや からすま京都ホテル店,35.001887,135.7506893,清水寺,34.9948561,135.7850463
r0021,s9,6.831193224,44,47.34518804,Yojiyaよーじや からすま京都ホテル店,35.001887,135.7506893,渡月橋,35.0145002,135.6774377
r0022,s1,1.890773745,106,55.44851365,鳥岩樓,35.0309948,135.7444902,二條城,35.0142299,135.748218
r0022,s2,5.389650412,81,52.07127145,鳥岩樓,35.0309948,135.7444902,三十三間堂,34.9878845,135.7717126
r0022,s3,7.637451754,87,47.07169095,鳥岩樓,35.0309948,135.7444902,千本鳥居,34.9668125,135.7747489
r0022,s4,16.74645303,23,37.67495744,鳥岩樓,35.0309948,135.7444902,平等院鳳凰堂,34.8892908,135.8076783
r0022,s5,1.724273541,30,69.8593476,鳥岩樓,35.0309948,135.7444902,京都御所,35.0254135,135.7621246
r0022,s6,5.018379641,33,53.1642825,鳥岩樓,35.0309948,135.7444902,京都塔,34.9874767,135.7594926
